customer_id,telecom_partner,gender,age,state,city,pincode,registration_event,num_dependents,estimated_salary,calls_made,sms_sent,data_used,churn
183837,Airtel,M,72,Jharkhand,Chennai,687625,2022-07-09,0,90579,47,21,2258,0
28313,Reliance Jio,F,22,Mizoram,Hyderabad,599450,2020-05-21,2,54503,12,28,5710,0
139287,BSNL,M,27,Tripura,Kolkata,910898,2021-11-28,1,126949,77,33,843,0
231574,BSNL,M,67,Himachal Pradesh,Kolkata,639633,2023-03-05,3,139738,48,40,2288,0
67550,BSNL,F,47,Karnataka,Bangalore,258850,2020-12-04,3,128998,92,47,1414,0
188773,Airtel,M,51,Punjab,Hyderabad,563410,2022-08-02,1,22330,23,46,9529,0
16903,Reliance Jio,M,39,Assam,Chennai,137556,2020-03-25,0,43626,17,46,4700,0
165888,Vodafone,F,41,Gujarat,Kolkata,519596,2022-04-10,3,54119,80,8,7058,0
236607,Airtel,F,24,Bihar,Kolkata,256524,2023-03-30,0,32334,74,34,8919,0
97033,Airtel,M,38,Gujarat,Hyderabad,275740,2021-04-30,4,51971,91,42,6401,0
167495,Airtel,M,42,Rajasthan,Chennai,544266,2022-04-18,1,116563,4,37,1196,0
876,Vodafone,M,31,Himachal Pradesh,Hyderabad,142059,2020-01-05,1,104108,18,28,5561,0
235910,BSNL,M,70,Assam,Hyderabad,227554,2023-03-26,4,71768,20,4,3848,0
84736,Vodafone,F,18,Bihar,Chennai,439518,2021-02-28,0,111699,86,28,3766,0
146538,Reliance Jio,M,19,Tripura,Hyderabad,838807,2022-01-03,3,39228,77,28,7528,0
34646,Airtel,M,61,Madhya Pradesh,Mumbai,917969,2020-06-22,0,40027,55,33,2139,0
10081,BSNL,M,66,Maharashtra,Delhi,171324,2020-02-20,0,26390,-3,41,5236,0
43089,BSNL,F,28,Meghalaya,Kolkata,638915,2020-08-03,2,58925,65,12,4536,0
35791,BSNL,M,63,Andhra Pradesh,Mumbai,941722,2020-06-28,1,113001,4,11,2246,0
218667,Airtel,M,44,Nagaland,Chennai,684670,2022-12-30,0,27056,53,13,-549,0
93345,BSNL,F,64,Uttarakhand,Bangalore,949174,2021-04-12,2,106174,81,24,1773,0
80824,Airtel,M,56,Assam,Mumbai,262498,2021-02-08,3,24931,6,38,4788,0
203452,Reliance Jio,M,34,Karnataka,Hyderabad,332733,2022-10-15,3,148309,74,9,10102,0
63197,Airtel,M,21,Mizoram,Delhi,197100,2020-11-12,2,42780,40,25,4062,0
30734,Airtel,M,48,Uttar Pradesh,Chennai,409992,2020-06-02,2,41346,74,38,4269,0
91168,Vodafone,F,51,Maharashtra,Chennai,853549,2021-04-01,4,73321,90,19,4995,0
31990,Airtel,F,18,Haryana,Kolkata,698520,2020-06-09,0,111643,51,12,6989,0
70275,Vodafone,M,68,Nagaland,Delhi,335903,2020-12-17,3,103632,82,39,6334,0
11840,Reliance Jio,M,47,Mizoram,Bangalore,674990,2020-02-29,0,30178,34,29,6610,0
71873,Reliance Jio,M,18,Uttar Pradesh,Bangalore,875165,2020-12-25,1,141953,67,52,4136,0
68206,Vodafone,F,73,Uttarakhand,Bangalore,371833,2020-12-07,1,113230,47,38,2560,0
183091,Airtel,M,38,Punjab,Mumbai,391738,2022-07-05,0,44853,86,19,2854,0
5733,Airtel,F,23,Andhra Pradesh,Bangalore,564950,2020-01-29,1,24961,10,47,3023,0
106835,Airtel,F,57,Tripura,Delhi,184617,2021-06-18,1,24876,12,35,7451,0
10299,Airtel,M,36,Sikkim,Bangalore,564185,2020-02-21,4,52076,5,27,9064,0
77119,Reliance Jio,F,60,Jharkhand,Hyderabad,830901,2021-01-20,2,132727,49,48,2115,0
128037,Reliance Jio,M,63,Madhya Pradesh,Delhi,234028,2021-10-02,2,136315,4,10,7719,0
48880,BSNL,M,52,Tripura,Bangalore,855855,2020-09-01,3,120576,27,-2,5778,0
229868,Airtel,M,23,Himachal Pradesh,Mumbai,980169,2023-02-24,4,38664,44,21,1873,0
198496,BSNL,F,74,Kerala,Hyderabad,636277,2022-09-20,0,72735,9,30,8438,0
228748,Vodafone,M,26,Punjab,Delhi,456881,2023-02-18,2,86212,64,35,2085,0
114161,BSNL,M,45,Goa,Delhi,249538,2021-07-25,1,101857,16,22,5768,0
144002,Airtel,M,60,Gujarat,Mumbai,368581,2021-12-21,4,74514,52,17,155,0
169784,Reliance Jio,F,64,Himachal Pradesh,Hyderabad,299064,2022-04-29,3,78642,92,44,5392,0
96817,BSNL,M,34,Kerala,Mumbai,875077,2021-04-29,4,146595,71,27,3394,0
113870,BSNL,F,64,Goa,Mumbai,763571,2021-07-23,2,136762,34,9,8729,0
175201,Airtel,F,34,Himachal Pradesh,Kolkata,899286,2022-05-26,3,124080,82,44,7169,0
132745,Reliance Jio,M,59,Gujarat,Bangalore,985648,2021-10-26,3,133672,47,7,5321,0
38673,Vodafone,M,35,Uttarakhand,Mumbai,894674,2020-07-12,3,55837,12,42,2400,0
82245,Reliance Jio,M,23,Gujarat,Mumbai,916007,2021-02-15,1,97679,31,27,1632,0
121213,Reliance Jio,M,28,Telangana,Delhi,681199,2021-08-29,0,125440,77,24,2225,0
7900,Reliance Jio,F,27,Andhra Pradesh,Mumbai,290977,2020-02-09,1,30014,27,4,1180,0
43505,Reliance Jio,M,72,Manipur,Delhi,945877,2020-08-05,1,118889,43,41,5484,0
95772,Reliance Jio,M,74,Maharashtra,Hyderabad,775187,2021-04-24,0,61395,54,36,1993,0
197387,Vodafone,M,58,Tamil Nadu,Mumbai,846681,2022-09-14,1,26367,33,10,9099,0
200920,BSNL,M,36,Karnataka,Hyderabad,229649,2022-10-02,2,121215,44,23,2594,0
180504,BSNL,M,51,Chhattisgarh,Bangalore,306961,2022-06-22,4,62321,-7,42,9367,0
231697,Reliance Jio,M,64,Manipur,Mumbai,809075,2023-03-05,3,69168,29,4,8639,0
102351,Airtel,M,35,Tamil Nadu,Mumbai,939518,2021-05-27,3,103297,70,43,7241,0
27398,BSNL,M,65,Madhya Pradesh,Hyderabad,368754,2020-05-17,0,126606,42,18,4267,0
111976,Reliance Jio,F,26,Manipur,Delhi,558380,2021-07-14,1,75317,65,41,7089,0
124752,BSNL,M,45,Himachal Pradesh,Bangalore,222985,2021-09-16,3,83502,106,49,10220,0
198511,Vodafone,M,53,Chhattisgarh,Bangalore,436522,2022-09-20,1,51089,80,12,1736,0
175175,Airtel,F,33,Maharashtra,Mumbai,794233,2022-05-26,0,65589,81,42,2702,0
188354,Vodafone,M,21,Nagaland,Mumbai,786353,2022-07-31,0,139617,4,25,10199,0
115111,Airtel,M,74,Manipur,Kolkata,577311,2021-07-30,3,65751,93,44,8361,0
126266,Airtel,M,35,Rajasthan,Chennai,424206,2021-09-23,2,39291,3,36,1171,0
220200,Airtel,M,44,Assam,Mumbai,123347,2023-01-07,2,114531,11,39,4603,0
62549,Airtel,M,32,Sikkim,Chennai,270071,2020-11-09,2,26768,68,47,8638,0
184479,BSNL,F,19,Sikkim,Delhi,461617,2022-07-12,2,117552,6,16,7953,0
131134,BSNL,F,47,Rajasthan,Kolkata,359646,2021-10-18,4,132745,31,11,225,0
94247,Reliance Jio,M,25,Assam,Chennai,653355,2021-04-16,3,34660,66,5,2503,0
73574,BSNL,F,28,Chhattisgarh,Delhi,118005,2021-01-03,2,29319,74,33,1058,0
36563,Airtel,F,52,Sikkim,Chennai,487181,2020-07-01,3,117988,86,19,3496,0
101180,BSNL,F,56,Andhra Pradesh,Chennai,772530,2021-05-21,3,90831,103,26,4898,0
225166,Airtel,M,54,Odisha,Bangalore,905576,2023-01-31,3,47358,45,8,4308,0
53749,Airtel,M,64,Punjab,Bangalore,534872,2020-09-26,2,45116,29,41,749,0
145877,Airtel,F,43,Meghalaya,Bangalore,936765,2021-12-31,3,41198,77,35,1287,0
142970,Vodafone,M,74,Uttarakhand,Hyderabad,275148,2021-12-16,2,77752,61,12,-216,0
51553,BSNL,F,38,Kerala,Hyderabad,486801,2020-09-15,4,27112,103,36,2886,0
86776,Reliance Jio,M,43,Gujarat,Kolkata,645973,2021-03-10,0,102234,20,49,4881,0
42339,Reliance Jio,M,48,Andhra Pradesh,Kolkata,485140,2020-07-30,1,98121,32,46,3446,0
34081,BSNL,M,19,Gujarat,Kolkata,537763,2020-06-19,2,43577,11,11,1923,0
145307,Airtel,M,51,Rajasthan,Kolkata,583856,2021-12-28,3,87919,79,1,7725,0
49659,Reliance Jio,F,59,Kerala,Chennai,311045,2020-09-05,1,132960,42,27,971,0
179011,BSNL,M,19,Mizoram,Mumbai,568959,2022-06-14,4,25515,93,32,702,0
92349,Airtel,M,41,Madhya Pradesh,Chennai,403016,2021-04-07,0,119978,8,29,7953,0
224442,Reliance Jio,M,40,Tamil Nadu,Hyderabad,345441,2023-01-28,2,41021,87,35,6022,0
31266,Vodafone,F,72,Uttarakhand,Bangalore,108101,2020-06-05,3,82057,-3,27,8269,0
161709,BSNL,M,46,Jharkhand,Mumbai,590096,2022-03-20,3,87047,53,33,1233,0
218482,Vodafone,M,44,Chhattisgarh,Mumbai,674266,2022-12-29,2,72337,51,20,146,0
199547,Reliance Jio,M,61,Uttar Pradesh,Chennai,865599,2022-09-25,4,70818,27,14,5143,0
216265,Airtel,M,74,Kerala,Mumbai,136427,2022-12-18,4,52437,35,12,6636,0
25150,Vodafone,M,55,Karnataka,Chennai,723247,2020-05-05,3,68540,76,34,1458,0
133245,Reliance Jio,M,48,Kerala,Kolkata,135195,2021-10-28,3,20030,71,40,3436,0
84485,Airtel,F,21,Sikkim,Hyderabad,640796,2021-02-26,1,144767,28,1,4752,0
200818,BSNL,M,26,Jharkhand,Delhi,191982,2022-10-02,3,107298,89,3,8378,0
189093,BSNL,F,53,Punjab,Hyderabad,316785,2022-08-04,0,77394,90,52,8857,0
191837,Reliance Jio,F,67,Goa,Chennai,262579,2022-08-18,4,62937,100,2,6128,0
237469,Reliance Jio,F,39,Tripura,Delhi,590530,2023-04-03,3,102733,-5,49,4704,0
239751,Vodafone,M,35,Rajasthan,Mumbai,334897,2023-04-14,0,143601,74,45,7049,0
52382,Airtel,M,53,Karnataka,Bangalore,388073,2020-09-19,0,45251,78,8,2892,0
84512,Vodafone,M,23,Sikkim,Bangalore,526272,2021-02-26,4,141224,9,24,4330,0
82004,BSNL,F,63,Madhya Pradesh,Chennai,486920,2021-02-14,2,139608,16,19,2676,0
18405,Reliance Jio,M,63,Manipur,Bangalore,340202,2020-04-02,3,78557,56,42,10280,0
64751,BSNL,M,74,Chhattisgarh,Delhi,279798,2020-11-20,2,63296,74,37,6801,0
186988,Airtel,M,49,Haryana,Mumbai,851475,2022-07-24,0,61170,83,19,5533,0
241227,Airtel,M,40,Gujarat,Kolkata,361833,2023-04-22,1,86828,55,47,5688,0
12428,BSNL,F,46,Kerala,Hyderabad,608629,2020-03-03,0,67117,2,20,3422,0
76905,Vodafone,F,74,Rajasthan,Mumbai,224036,2021-01-19,3,109715,89,27,1313,0
19873,Reliance Jio,M,28,Assam,Delhi,221787,2020-04-09,2,59120,-7,50,7018,0
174549,Vodafone,M,18,Kerala,Chennai,386766,2022-05-23,3,49874,-2,47,8690,0
121757,BSNL,M,71,Maharashtra,Chennai,900186,2021-09-01,4,100393,51,33,963,0
34215,Vodafone,M,71,Punjab,Mumbai,862632,2020-06-20,0,147095,51,19,5480,0
189493,BSNL,M,53,Rajasthan,Mumbai,658208,2022-08-06,4,56406,69,35,7643,0
233247,Airtel,M,33,Arunachal Pradesh,Bangalore,942794,2023-03-13,3,28542,41,41,3801,0
98335,Vodafone,F,26,Bihar,Kolkata,308528,2021-05-07,0,79988,21,41,8321,0
26506,Airtel,F,42,Tripura,Bangalore,573205,2020-05-12,4,122907,78,32,4322,0
160746,Airtel,F,54,Mizoram,Delhi,579671,2022-03-15,4,52557,71,14,1218,0
194151,Reliance Jio,M,35,Sikkim,Delhi,402487,2022-08-29,2,108597,69,16,6751,0
114789,BSNL,M,39,Chhattisgarh,Mumbai,728420,2021-07-28,0,120833,72,37,1416,0
136630,Reliance Jio,M,74,Punjab,Kolkata,123560,2021-11-14,4,76432,18,49,879,0
199840,Airtel,F,54,Bihar,Chennai,865188,2022-09-27,0,142720,78,50,1471,0
63964,Vodafone,M,57,Jharkhand,Hyderabad,154717,2020-11-16,4,84096,37,25,4911,0
15427,Reliance Jio,F,55,Odisha,Mumbai,529945,2020-03-18,2,116178,92,30,5433,0
183368,Reliance Jio,M,59,Punjab,Kolkata,505912,2022-07-06,0,122945,-3,42,2197,0
191639,BSNL,M,25,Jharkhand,Bangalore,181861,2022-08-17,1,71374,9,29,8823,0
194645,Reliance Jio,M,71,Manipur,Bangalore,203509,2022-09-01,3,62903,11,32,4318,0
139103,Reliance Jio,M,32,Goa,Hyderabad,400227,2021-11-27,2,34556,54,13,252,0
202193,BSNL,F,61,Andhra Pradesh,Hyderabad,866056,2022-10-08,4,42243,105,40,1272,0
3030,Airtel,M,38,Mizoram,Chennai,676974,2020-01-16,1,88822,108,16,3846,0
15525,Reliance Jio,M,51,Nagaland,Chennai,515473,2020-03-18,2,21463,36,45,1704,0
730,Vodafone,F,69,Himachal Pradesh,Delhi,326677,2020-01-04,4,84873,39,6,7501,0
66550,Reliance Jio,M,40,Telangana,Hyderabad,119857,2020-11-29,2,110801,22,24,6496,0
14446,Reliance Jio,M,34,Tripura,Chennai,213436,2020-03-13,4,134385,49,25,3499,0
21601,Reliance Jio,F,27,Nagaland,Hyderabad,512670,2020-04-18,3,143891,68,20,3985,0
20051,BSNL,F,42,Sikkim,Chennai,169492,2020-04-10,2,69388,23,42,3950,0
226863,Vodafone,M,20,Mizoram,Chennai,575428,2023-02-09,4,114578,58,35,7744,0
227433,BSNL,M,62,Telangana,Kolkata,232762,2023-02-12,3,46086,28,30,1912,0
180228,BSNL,M,20,Uttar Pradesh,Chennai,138312,2022-06-21,4,50769,-6,32,2419,0
12792,Vodafone,M,62,Chhattisgarh,Kolkata,581233,2020-03-05,4,65499,25,43,4478,0
92772,Airtel,F,54,Mizoram,Bangalore,882323,2021-04-09,4,112078,36,15,1232,0
194124,Reliance Jio,F,61,Tamil Nadu,Delhi,378789,2022-08-29,0,102853,37,23,8116,0
128201,BSNL,F,48,Rajasthan,Mumbai,941255,2021-10-03,0,120937,75,25,9762,0
61557,Airtel,M,29,Karnataka,Chennai,501602,2020-11-04,3,91277,45,41,8174,0
120008,Vodafone,M,43,Maharashtra,Mumbai,921507,2021-08-23,2,75560,84,50,8006,0
170673,Vodafone,M,61,Punjab,Delhi,962782,2022-05-04,2,36662,55,44,7350,0
85475,Reliance Jio,M,69,Punjab,Chennai,363248,2021-03-03,1,118894,50,23,398,0
10380,Vodafone,F,24,Chhattisgarh,Chennai,540811,2020-02-21,2,25879,78,22,3197,0
37910,Vodafone,M,22,Assam,Mumbai,524985,2020-07-08,0,134789,76,9,8367,0
147815,Airtel,F,62,Bihar,Hyderabad,636562,2022-01-09,3,140863,78,7,-623,0
106446,Reliance Jio,F,35,Arunachal Pradesh,Mumbai,195770,2021-06-16,3,89782,23,9,3162,0
142344,BSNL,F,71,Nagaland,Bangalore,648317,2021-12-13,1,118676,79,5,9487,0
176779,Reliance Jio,F,24,Uttarakhand,Kolkata,792605,2022-06-03,0,145498,40,41,4601,0
221634,Reliance Jio,M,55,Nagaland,Chennai,323527,2023-01-14,2,125856,51,6,5803,0
145066,Reliance Jio,M,68,Nagaland,Bangalore,176046,2021-12-27,0,86243,102,48,6942,0
143431,Airtel,F,38,Arunachal Pradesh,Delhi,703465,2021-12-18,2,70408,29,23,1514,0
24957,Airtel,M,21,Meghalaya,Delhi,616863,2020-05-04,1,60217,91,34,4256,0
43857,Reliance Jio,F,63,Bihar,Hyderabad,572361,2020-08-07,4,81090,-6,46,4759,0
28571,Airtel,M,64,Bihar,Bangalore,272354,2020-05-22,1,142524,39,38,8175,0
65238,Vodafone,M,42,Sikkim,Bangalore,653637,2020-11-22,2,111811,94,9,8852,0
118487,BSNL,M,38,Sikkim,Chennai,862648,2021-08-16,3,50060,57,37,7314,0
25265,Vodafone,M,60,Punjab,Bangalore,229419,2020-05-06,2,105138,70,10,2895,0
198772,Reliance Jio,M,63,Andhra Pradesh,Mumbai,646586,2022-09-21,3,119766,89,40,8030,0
180114,Reliance Jio,M,51,Madhya Pradesh,Chennai,302582,2022-06-20,2,64399,44,0,2529,0
81320,BSNL,M,50,Punjab,Mumbai,210790,2021-02-11,3,94061,18,41,3245,0
85580,Airtel,F,38,Odisha,Delhi,693320,2021-03-04,0,93425,73,3,9373,0
97486,BSNL,M,50,Rajasthan,Delhi,764852,2021-05-02,3,42555,52,37,8303,0
171097,Reliance Jio,F,61,Sikkim,Chennai,637483,2022-05-06,3,23715,96,31,1355,0
212029,Vodafone,F,39,Mizoram,Kolkata,994372,2022-11-27,2,142464,36,19,4312,0
89792,Reliance Jio,M,28,Bihar,Hyderabad,425282,2021-03-25,3,107646,87,30,6577,0
174450,BSNL,M,64,Telangana,Bangalore,480316,2022-05-23,4,44880,40,40,5368,0
129315,Reliance Jio,M,52,Maharashtra,Hyderabad,999540,2021-10-09,4,78157,61,23,-53,0
90463,Reliance Jio,F,29,Jharkhand,Mumbai,754001,2021-03-28,3,104570,15,11,-605,0
24599,Vodafone,F,45,Rajasthan,Bangalore,204033,2020-05-03,2,57215,91,2,9282,0
16607,Reliance Jio,F,46,Assam,Delhi,268867,2020-03-24,4,40720,32,16,281,0
213910,Vodafone,M,37,Kerala,Delhi,206910,2022-12-06,0,129415,25,23,7457,0
154979,Reliance Jio,M,33,Assam,Hyderabad,884496,2022-02-14,2,36886,33,37,4682,0
48796,Airtel,F,27,Arunachal Pradesh,Bangalore,972320,2020-09-01,2,103331,1,12,836,0
197513,BSNL,M,35,Sikkim,Bangalore,564831,2022-09-15,0,114338,54,14,2512,0
118181,Reliance Jio,M,61,Uttar Pradesh,Chennai,399583,2021-08-14,3,100139,74,41,9315,0
230056,Airtel,F,72,Andhra Pradesh,Bangalore,168460,2023-02-25,4,111128,1,26,4226,0
187816,Vodafone,M,64,Assam,Mumbai,116043,2022-07-29,1,51406,96,11,1739,0
33784,Airtel,M,60,Kerala,Mumbai,981917,2020-06-18,1,133611,47,48,6929,0
90956,Airtel,M,19,Nagaland,Bangalore,846685,2021-03-31,0,93175,54,8,8914,0
174626,Reliance Jio,F,59,Manipur,Delhi,519676,2022-05-24,2,35061,15,12,4537,0
234968,Airtel,M,32,Kerala,Delhi,333888,2023-03-22,1,26260,16,40,6927,0
131600,BSNL,F,56,Telangana,Hyderabad,640756,2021-10-20,2,74354,20,43,1143,0
151184,Vodafone,M,69,Nagaland,Delhi,773369,2022-01-26,0,66573,9,17,313,0
28894,Airtel,M,19,Odisha,Bangalore,486105,2020-05-24,4,55379,37,37,5715,0
199186,Reliance Jio,M,60,Mizoram,Delhi,852008,2022-09-23,1,74424,56,15,5131,0
160154,BSNL,M,64,West Bengal,Mumbai,785846,2022-03-12,2,80434,44,39,3333,0
51692,Reliance Jio,M,72,Uttar Pradesh,Hyderabad,654315,2020-09-15,4,70159,17,35,8274,0
38763,Vodafone,M,40,Jharkhand,Delhi,954312,2020-07-13,3,68132,71,6,3208,0
239605,Airtel,M,56,Kerala,Chennai,285618,2023-04-14,2,131717,93,30,3281,0
145431,Vodafone,M,57,Mizoram,Chennai,605981,2021-12-28,4,130867,23,4,5854,0
63290,Reliance Jio,F,47,Gujarat,Kolkata,927148,2020-11-12,3,23665,47,0,1159,0
155601,Vodafone,F,68,Uttar Pradesh,Hyderabad,548692,2022-02-17,1,24346,31,4,8011,0
106694,BSNL,M,20,Andhra Pradesh,Bangalore,684939,2021-06-18,2,131074,2,35,8407,0
49585,BSNL,M,60,Mizoram,Mumbai,476776,2020-09-05,0,75834,94,10,4681,0
26293,BSNL,M,69,Punjab,Mumbai,237651,2020-05-11,2,122092,28,44,3200,0
123461,Reliance Jio,F,50,Nagaland,Chennai,487084,2021-09-09,2,23273,-6,33,4888,0
41306,Reliance Jio,F,18,Nagaland,Delhi,210755,2020-07-25,4,63994,86,14,4270,0
173102,Airtel,M,68,Kerala,Mumbai,477251,2022-05-16,2,113077,22,20,2875,0
110511,Vodafone,M,52,Haryana,Bangalore,274064,2021-07-07,3,66057,33,9,5258,0
126718,Vodafone,F,63,Arunachal Pradesh,Chennai,686830,2021-09-26,4,28991,43,3,7914,0
231235,BSNL,F,27,Karnataka,Delhi,972801,2023-03-03,2,112749,24,27,2307,0
77406,Airtel,F,67,Punjab,Hyderabad,474160,2021-01-22,1,73385,39,7,7350,0
7909,Reliance Jio,M,68,Madhya Pradesh,Bangalore,915467,2020-02-09,1,81409,79,25,5232,0
199591,BSNL,F,23,Manipur,Delhi,330024,2022-09-25,2,107227,52,1,4987,0
220963,BSNL,M,19,Odisha,Hyderabad,915304,2023-01-10,2,45808,28,44,6818,0
44787,Airtel,F,22,Himachal Pradesh,Bangalore,666391,2020-08-12,2,69956,79,44,540,0
140477,Vodafone,F,19,Arunachal Pradesh,Hyderabad,722877,2021-12-04,1,91822,47,38,3219,0
35353,Reliance Jio,M,45,Uttarakhand,Delhi,450211,2020-06-25,3,82285,48,12,10517,0
113243,Vodafone,M,65,Goa,Mumbai,433331,2021-07-20,0,27252,83,19,5553,0
49392,Reliance Jio,F,49,Telangana,Kolkata,321574,2020-09-04,2,41267,75,5,4677,0
146259,Airtel,M,31,Arunachal Pradesh,Delhi,944800,2022-01-02,2,131758,86,48,6344,0
32428,Airtel,M,53,Meghalaya,Chennai,522896,2020-06-11,3,139402,86,35,6648,0
40557,Reliance Jio,M,47,Jharkhand,Kolkata,815488,2020-07-21,4,65192,101,5,6303,0
126623,Airtel,M,38,Uttarakhand,Chennai,279945,2021-09-25,1,43570,32,42,6022,0
30994,Vodafone,M,22,Karnataka,Hyderabad,816430,2020-06-04,0,35101,44,27,1397,0
220582,Reliance Jio,M,44,Maharashtra,Kolkata,546700,2023-01-09,1,31590,62,-3,-285,0
44065,Reliance Jio,M,59,Tamil Nadu,Bangalore,850991,2020-08-08,4,73706,1,31,9122,0
190326,Airtel,M,72,Telangana,Bangalore,658181,2022-08-10,0,117036,29,46,8583,0
143732,Airtel,M,51,Himachal Pradesh,Chennai,155681,2021-12-20,1,149300,25,24,10049,0
220254,BSNL,M,38,Arunachal Pradesh,Delhi,919256,2023-01-07,3,71345,9,34,-247,0
134912,BSNL,M,63,Andhra Pradesh,Hyderabad,163244,2021-11-06,2,84753,8,30,9333,0
71170,Reliance Jio,F,41,Arunachal Pradesh,Chennai,329773,2020-12-22,3,47221,9,13,3709,0
87286,Vodafone,M,58,Uttarakhand,Delhi,899435,2021-03-12,4,130215,67,14,5344,0
58208,Vodafone,F,20,Madhya Pradesh,Mumbai,809305,2020-10-18,3,99606,57,30,8351,0
55902,Reliance Jio,M,49,Goa,Chennai,201886,2020-10-06,1,37904,89,13,5422,0
67440,Vodafone,M,59,Nagaland,Bangalore,659798,2020-12-03,3,121848,7,25,2688,0
89609,Vodafone,M,62,Madhya Pradesh,Mumbai,371694,2021-03-24,2,45510,7,14,1580,0
145910,Airtel,M,29,Jharkhand,Hyderabad,477683,2021-12-31,1,24986,91,8,8491,0
107817,BSNL,M,29,Tamil Nadu,Hyderabad,805471,2021-06-23,4,28843,61,32,8548,0
50848,Airtel,F,59,Uttar Pradesh,Mumbai,869256,2020-09-11,1,89282,70,24,8876,0
193874,Airtel,M,38,Tamil Nadu,Kolkata,703752,2022-08-28,2,112180,73,14,2623,0
237581,Vodafone,F,61,Assam,Kolkata,820502,2023-04-04,4,134161,13,40,6489,0
226279,BSNL,M,36,Assam,Kolkata,250410,2023-02-06,2,71620,7,31,5922,0
134674,Airtel,M,54,Mizoram,Hyderabad,519515,2021-11-05,0,67141,93,40,4776,0
163566,Airtel,M,39,Uttar Pradesh,Hyderabad,408269,2022-03-29,4,84234,13,36,3235,0
228035,BSNL,M,64,West Bengal,Kolkata,839979,2023-02-15,4,73288,67,48,5541,0
197129,Airtel,M,18,Goa,Hyderabad,848466,2022-09-13,0,84144,5,13,1263,0
206010,Vodafone,M,49,Himachal Pradesh,Kolkata,421619,2022-10-28,1,95885,70,8,10786,0
94663,Airtel,M,43,Telangana,Kolkata,987069,2021-04-18,4,127980,11,22,9466,0
65815,Airtel,M,67,Rajasthan,Chennai,599844,2020-11-25,1,70203,82,48,666,0
217498,Reliance Jio,M,67,Punjab,Hyderabad,265336,2022-12-24,1,123415,19,42,3311,0
135072,Airtel,M,37,Chhattisgarh,Kolkata,422369,2021-11-07,1,83489,3,27,3626,0
202858,Reliance Jio,M,63,Chhattisgarh,Bangalore,550631,2022-10-12,0,48736,59,3,10588,0
170406,Vodafone,F,73,Kerala,Kolkata,637566,2022-05-02,0,52277,49,2,4777,0
24954,Reliance Jio,M,33,West Bengal,Chennai,859472,2020-05-04,0,114894,83,48,4359,0
162548,Reliance Jio,M,33,Karnataka,Mumbai,370007,2022-03-24,3,60316,1,43,6361,0
212769,Airtel,M,31,Manipur,Hyderabad,471661,2022-11-30,3,122652,1,27,2559,0
25607,Reliance Jio,F,52,Maharashtra,Hyderabad,290820,2020-05-08,0,88733,86,14,8351,0
136688,Reliance Jio,M,73,Haryana,Delhi,961298,2021-11-15,1,149845,42,9,6163,0
226397,BSNL,M,40,Assam,Chennai,424898,2023-02-07,0,121266,4,42,7179,0
40578,Vodafone,M,66,Chhattisgarh,Hyderabad,744855,2020-07-22,4,102392,67,17,7708,0
183116,Airtel,F,47,Karnataka,Kolkata,829503,2022-07-05,0,132009,60,26,913,0
24188,Airtel,F,64,Tripura,Chennai,791563,2020-05-01,3,89280,80,46,2106,0
21954,Airtel,F,67,Meghalaya,Mumbai,272242,2020-04-19,3,38127,42,2,2079,0
100408,Airtel,F,28,Manipur,Mumbai,786589,2021-05-17,3,110805,33,11,7194,0
60590,Airtel,F,39,Meghalaya,Kolkata,398580,2020-10-30,4,101985,17,24,5911,0
93771,Vodafone,M,61,Madhya Pradesh,Mumbai,115684,2021-04-14,2,78728,50,1,4487,0
158643,Reliance Jio,M,32,Gujarat,Delhi,221706,2022-03-05,3,63746,76,38,3588,0
39890,Reliance Jio,F,74,Karnataka,Kolkata,304029,2020-07-18,0,126332,84,10,3579,0
185252,Airtel,M,36,Uttar Pradesh,Kolkata,796482,2022-07-16,3,50756,13,44,3263,0
239534,Reliance Jio,F,33,Arunachal Pradesh,Chennai,915749,2023-04-13,4,125940,9,7,9584,0
217247,Airtel,M,24,Nagaland,Chennai,336944,2022-12-23,2,41158,75,44,4398,0
5042,Airtel,F,28,Gujarat,Bangalore,698478,2020-01-26,4,60622,23,28,10339,0
203667,Reliance Jio,F,66,Madhya Pradesh,Kolkata,355463,2022-10-16,1,147847,40,6,-131,0
163822,Vodafone,F,27,Uttarakhand,Mumbai,469672,2022-03-30,4,116335,73,22,9652,0
93080,Reliance Jio,M,74,Andhra Pradesh,Chennai,695699,2021-04-10,3,52278,67,16,8790,0
212928,BSNL,M,20,Gujarat,Delhi,309498,2022-12-01,2,118485,21,34,-120,0
30261,Airtel,F,36,Odisha,Bangalore,189303,2020-05-31,4,39331,-4,29,3784,0
51792,BSNL,F,62,Uttarakhand,Kolkata,111409,2020-09-16,4,26208,57,15,2665,0
93153,Vodafone,M,19,Tripura,Mumbai,189296,2021-04-11,0,116170,14,49,1433,0
172312,Vodafone,F,28,Himachal Pradesh,Bangalore,217310,2022-05-12,4,79329,43,-2,6113,0
99540,Vodafone,M,18,Arunachal Pradesh,Mumbai,166902,2021-05-13,2,88611,65,33,4948,0
20021,Airtel,M,42,Nagaland,Chennai,765298,2020-04-10,1,145734,9,18,5196,0
60180,Airtel,M,67,Nagaland,Mumbai,622142,2020-10-28,2,74358,50,33,3456,0
